time,current,voltage,temperature
0.0,-0.003449054542246631,4.1957439573980455,23.715060546682704
9.375000000000002,0.0015286014736596739,4.19520123925937,23.717097193374823
19.547000000000004,-2.014007205201993,3.9727528838395276,23.73503144470263
28.969,-2.014225855574376,3.9496713650153668,23.81220889082519
38.375,-2.011634363247215,3.9310600064759726,23.910054242102657
47.719,-2.01067443103836,3.915901902368776,24.0116918330373
57.063,-2.011688413886053,3.9022628626834734,24.12816329857811
66.422,-2.0120900110505904,3.8902410041849342,24.24411827603043
75.781,-2.0122466693563847,3.8793344890324177,24.359566556524605
85.10900000000001,-2.010136269725936,3.8697456332378946,24.471759918977472
94.563,-2.0113034404482177,3.8605235693410864,24.601776347084545
103.906,-2.011300863725258,3.8526376785421776,24.73167819835396
113.344,-2.0135235312168875,3.845201250921508,24.852711990241133
122.703,-2.0122384422414736,3.8381912005871075,24.97260893691323
132.063,-2.0128907369282154,3.8318644821851366,25.08930660291507
141.39100000000002,-2.0125320393113397,3.8259304977012016,25.210305355178278
150.75,-2.0129482819487294,3.820511876223036,25.332773523598636
160.125,-2.0126889454605914,3.815121647305378,25.45752179783534
169.516,-2.014017841390043,3.809961645053231,25.58189190275961
178.891,-2.01263957627028,3.805188137803643,25.71391487687752
188.219,-2.0122258609628405,3.8010494004103648,25.827080742352422
197.594,-2.0107781636490203,3.7966925051639757,25.94355073624065
206.953,-2.0151839046836932,3.7925767814990157,26.077740327602204
216.281,-2.014906155956273,3.788305923135005,26.191231144147753
225.688,-2.0099152793894803,3.7843650659604378,26.313098775743256
235.016,-2.014062974961481,3.780705054606873,26.43118650023551
244.438,-2.0107865505768663,3.776920304777982,26.544352967289534
253.813,-2.0122799611794084,3.773237883964719,26.669128356054784
263.172,-2.0128407034553173,3.7694140455407603,26.78341482230708
272.531,-2.0132781380828693,3.7654922491911673,26.893925780207823
281.906,-2.014823084283861,3.761665761882519,27.008748212386926
291.266,-2.01164353047889,3.757880973131029,27.123461114102152
300.656,-2.012967372640749,3.7538117197154244,27.233932052455348
310.031,-2.0119539650091065,3.7501993881391353,27.346114488981975
319.391,-2.0125642400818817,3.746240875379813,27.451423133483367
328.75,-2.0113355000918984,3.742500299662137,27.557732069660187
338.078,-2.010111270370937,3.7382838192410457,27.664830887234736
347.438,-2.010809576255251,3.7344264348508798,27.770591643801392
356.797,-2.010756170667167,3.73043961112236,27.87111756101648
366.141,-2.0110871873934832,3.726575865149477,27.98191824442493
375.5,-2.0107293294275315,3.7226125517817747,28.08366596718958
384.844,-2.0102466901258462,3.718737715884769,28.178808470282355
394.188,-2.0117317673623614,3.7146748905187086,28.26966632927629
403.547,-2.011446850329669,3.7106664827644655,28.36852754855216
412.891,-2.0125375780029215,3.7067569577424035,28.459444282714905
422.25,-2.0147499863585097,3.702822845308754,28.54359833149664
431.625,-2.0122620189856213,3.6987532136608197,28.62655525098059
441.016,-2.0112584112942207,3.694683395465958,28.699315526868418
450.344,-2.0120520913778455,3.6906544221059385,28.77917547484632
459.703,-2.012592589048882,3.686799719663564,28.8444514336374
469.094,-2.0163628111205263,3.6830491178427383,28.91159735200437
478.469,-2.0144824940416086,3.6793981590735028,28.97369197001087
487.797,-2.012303398817249,3.675714148803861,29.036379655222603
497.203,-2.0111740463953884,3.6716544664310837,29.08843482414865
506.563,-2.009803477784248,3.6681550390959705,29.13815559224026
515.891,-2.012484668371796,3.6645082984758615,29.172808033764237
525.266,-2.0127129747209946,3.6608142417128544,29.224562582335643
534.609,-2.011439718979985,3.6572198382288628,29.266896754875933
544.031,-2.0136507378261457,3.653847174109945,29.305117242300472
553.391,-2.013969598470646,3.6501491937480255,29.347502279690314
562.781,-2.012098701361905,3.646673986030828,29.38331817580031
572.141,-2.011556024988932,3.643388580019114,29.415591065516058
581.531,-2.0123570985819352,3.6400382547820898,29.454977283505436
590.891,-2.0110714721102654,3.636483420807096,29.478611838205666
600.25,-2.0131886202925284,3.6330142999395747,29.5094115673921
609.625,-2.0149159439029503,3.6297460418404928,29.52899687296276
619.047,-2.0128251804639854,3.6267689478311858,29.55430551807159
628.406,-2.010883699765689,3.6233302265400087,29.592735454937703
637.766,-2.011693269868165,3.620207860072089,29.608589966576844
647.094,-2.011861610080721,3.61678859758687,29.633647901943636
656.422,-2.0113467918706798,3.613714482879982,29.65577554475461
665.766,-2.0125117217629587,3.610413546956775,29.687527744268646
675.172,-2.0121999517078333,3.6072958241578945,29.72229181958503
684.563,-2.0127368445287996,3.604247115017766,29.745745657092787
693.922,-2.0130299585822926,3.6011972041639746,29.78758750382584
703.297,-2.0104520985393832,3.5980321068695114,29.810178664703393
712.656,-2.013157886803473,3.5950299734087077,29.85747463266355
721.984,-2.016089739719979,3.5919005578492387,29.881780405937246
731.422,-2.0119701266675154,3.5888437589992424,29.91835999478115
740.781,-2.0098573732415694,3.5857783917959334,29.9489858646705
750.141,-2.0134525404898085,3.582851830349449,29.98759466240145
759.484,-2.0110866107985603,3.579775470761369,30.017689173290016
768.859,-2.010705815277238,3.5767767230902425,30.05423996493804
778.25,-2.0113969316757543,3.573713540288436,30.094408135950946
787.563,-2.012850510899978,3.570821049634029,30.130782739787342
796.953,-2.011035816256801,3.5681686198683344,30.182255880773564
806.344,-2.0130999266298786,3.5652372474501672,30.212820593010488
815.672,-2.0123768179830446,3.562332992963941,30.2646427624857
825.078,-2.015210642518966,3.559405900708905,30.308291776721926
