time,current,voltage,temperature
0.0,-0.0022930101617346962,4.195339917236225,23.681325932299053
9.359,-0.0022068304244749,4.194757187202046,23.686214488411764
19.578000000000003,-2.0110556612883936,3.9700839915599686,23.70882207278807
28.953000000000003,-2.0133956772825585,3.9465096934341646,23.780319494083436
38.328,-2.0133780431311536,3.928122491757253,23.880407062780275
47.719,-2.013040902525514,3.9121667781785803,23.991762896651025
57.078,-2.0120278891893726,3.898484245172066,24.100984417350706
66.406,-2.0118983379789954,3.8861354121169573,24.222054840522294
75.797,-2.013033248821257,3.8754356398931797,24.337124225163027
85.14,-2.0141650737765016,3.8654032401610166,24.462404045833583
94.469,-2.0135979037789853,3.856580416675958,24.584857714605374
103.828,-2.015701242243184,3.848537723818402,24.708053471040344
113.219,-2.0137583065846116,3.841028529384449,24.830875636326088
122.64,-2.0129761392575785,3.83393046473483,24.960813168037756
131.984,-2.0150125964623626,3.8277019698908656,25.07732342581443
141.406,-2.012417014046105,3.821567323539363,25.210482541256027
150.765,-2.016198491031707,3.8161269192904825,25.329240683193987
160.172,-2.008081372256824,3.8105695517420948,25.454893840077258
169.484,-2.0131579725982047,3.8057498646788854,25.58582874907652
178.859,-2.0125443939999665,3.8011404043876214,25.702408202880004
188.203,-2.0096248935105043,3.7966405451785517,25.81950625793694
197.547,-2.0127694591388727,3.792362418409466,25.94477774623282
206.984,-2.0131805502136957,3.7881678031593267,26.06422724693807
216.344,-2.0117330249670053,3.7839304968159317,26.195503062890666
225.703,-2.0135974276567716,3.7800532278793604,26.311773726344995
235.094,-2.0134207115927873,3.776433394788164,26.430232624247896
244.469,-2.0104072673694433,3.7723187971672476,26.546664290051613
253.844,-2.0147220433912407,3.7684450938345044,26.663565620185167
263.219,-2.0140794022021633,3.764674990658483,26.780283925198617
272.562,-2.012041295638613,3.760750597527024,26.897840808007256
281.922,-2.0137441103630214,3.756945764642728,27.012643212498457
291.25,-2.010928454280356,3.753056905558389,27.126204446984847
300.64,-2.0160895681796838,3.748946306010298,27.23583756927536
310.015,-2.0105060569981195,3.7451429901321753,27.351605279283124
319.39,-2.0110473427146918,3.741163363844996,27.461234971423167
328.719,-2.011993735787201,3.7371524253041724,27.558886630950255
338.109,-2.012550997052209,3.733270901807955,27.67793015206095
347.515,-2.0134755139891443,3.7289356236957083,27.784380091196933
356.875,-2.0112590237558177,3.7250683525223516,27.894464726507998
366.234,-2.0137027501070857,3.7208858343662103,27.98971406270159
375.64,-2.0094462277429272,3.7168122536734454,28.089045856636666
385.0,-2.011962612510289,3.7128983563160602,28.190125017607766
394.344,-2.012798696560361,3.7087124648602807,28.280946067388946
403.703,-2.0125853971579315,3.7046003428601457,28.381079530757734
413.094,-2.0157131269379422,3.7002772338333214,28.461223715102115
422.453,-2.009296618793908,3.6962268089365784,28.54883606929399
431.844,-2.0131404805493243,3.6922083199941778,28.638226518888576
441.203,-2.013274228910433,3.688118670373402,28.716575659054648
450.562,-2.010869938932388,3.684341375267385,28.77904672342552
459.875,-2.0117590021585556,3.6801548620659954,28.851409178326243
469.25,-2.0134561096827017,3.6761988843839806,28.913228117870045
478.609,-2.013664626373066,3.672132898460067,28.975774513844343
488.015,-2.014150598114438,3.6684497825340383,29.036594268850873
497.359,-2.0120518326161307,3.66461438725707,29.078015285185607
506.75,-2.0135158186207773,3.661049164979593,29.123020136548625
516.109,-2.0125478944433572,3.657307208410275,29.178650069621348
525.469,-2.012721857800621,3.6533657680011897,29.223853152303292
534.828,-2.012710032889085,3.6498883748249646,29.26289740955181
544.219,-2.0147358286959727,3.6462930797816644,29.291350570300505
553.609,-2.014899341990574,3.6427075219429605,29.33262117193183
562.969,-2.013979369554626,3.6393413055583568,29.374841739037073
572.328,-2.0113135537967017,3.635604145433195,29.403373327496634
581.687,-2.012618898359925,3.632468588175435,29.423545913339748
591.015,-2.012504095178452,3.6289209818392427,29.45793179931252
600.422,-2.0134094553399517,3.625643561524294,29.48631199965849
609.781,-2.0137180561417236,3.622255772182063,29.5093668720779
619.14,-2.0137498819584527,3.619167270979042,29.541241026752555
628.531,-2.0130580149434834,3.6156328585934587,29.566820258238202
637.922,-2.013641731826628,3.6124015326058636,29.595901924763147
647.281,-2.0115158214951614,3.609203937917925,29.631016245543762
656.609,-2.0147855204933744,3.605950619396436,29.659578131968814
666.015,-2.0163822192076477,3.6027695744713704,29.681977823919443
675.344,-2.0137551626547125,3.59956525878376,29.722763430001788
684.734,-2.0144903687797195,3.596329468736227,29.746392065504043
694.078,-2.014284835181637,3.5932124367015397,29.781421454768424
703.484,-2.013583317266525,3.589974984767247,29.80924858175409
712.844,-2.0139044336037224,3.586726955727254,29.851391960689426
722.172,-2.0123590367811297,3.583862548695854,29.88500404857152
731.515,-2.0130280711286432,3.580814226193703,29.920893841168905
740.89,-2.0114837683085622,3.577813409643952,29.96051691985661
750.328,-2.0128186018171275,3.574597685100906,29.99058187086527
