time,current,voltage,temperature
0.0,-0.0023492524050638553,4.194357133255019,24.06286320276633
9.375,-0.00030661130655409627,4.193789170970398,24.058082195374322
19.531000000000006,-2.0110876892821525,3.977284894490954,24.08635838641166
28.89,-2.0110461049322224,3.9557438896236783,24.15261975892645
38.219,-2.010457346617155,3.9388326525247273,24.247523733828995
47.547000000000004,-2.012077180580546,3.9242812702366607,24.352644423782714
56.906,-2.0115165775282304,3.9115417334264024,24.462984267636163
66.312,-2.0112596608759925,3.9002915455705907,24.57230343103208
75.656,-2.012957775740316,3.889876545431852,24.691706671300366
85.047,-2.0124619687989314,3.880727890094212,24.810178766886462
94.453,-2.0108620231230447,3.8720649146233734,24.919638809122905
103.781,-2.012454045309774,3.8644064500085964,25.030010517070338
113.172,-2.0112705943473235,3.857276513046931,25.167003361393785
122.562,-2.0134261241934106,3.850482418271393,25.271308380772258
131.89,-2.0115767864671965,3.8442363780495477,25.39820536404997
141.265,-2.0130420480257927,3.838443148390746,25.513418333568676
150.64,-2.01197838760447,3.8328430268005724,25.62530470879938
159.984,-2.0124588153860987,3.827820399806729,25.752163500632236
169.39,-2.0135233231622895,3.8229212545516544,25.86754770939648
178.75,-2.0131647010886544,3.8182746297281747,25.987533243902078
188.14,-2.0129123449832322,3.81395447385484,26.103386118441662
197.469,-2.0134793483836715,3.8097476871273446,26.222788781174298
206.844,-2.0122202249547168,3.805561513838997,26.327925057106356
216.187,-2.0119498814489023,3.801745750784066,26.441785958728964
225.531,-2.0137983693962367,3.797978100390196,26.56288287761056
234.969,-2.010978995093293,3.794212903317047,26.679824642775078
244.312,-2.0133151328184478,3.7906003474865724,26.79421801512877
253.719,-2.0119231502862953,3.7867872875331186,26.899522379598622
263.078,-2.0139142333498454,3.7831455783335604,27.014780441992418
272.437,-2.0116987804849646,3.7795334176106112,27.124557979626807
281.828,-2.0138452389900463,3.7757823675119173,27.240393250901544
291.187,-2.0136229252339684,3.7721607338274086,27.347466740980195
300.547,-2.012210674673693,3.768569013321975,27.448031319232843
309.969,-2.013151981018892,3.764846627802551,27.560036512926057
319.328,-2.0136364949174084,3.761135618520612,27.6649731756128
328.656,-2.0102120104566703,3.757494204290196,27.774993934736553
338.015,-2.0125083401511454,3.753486505147141,27.88610046356338
347.406,-2.011955535001436,3.7498583186941685,27.987336458252145
356.719,-2.010793136017519,3.7461611151390777,28.096807185721627
366.078,-2.010197215857439,3.742122789755239,28.18841728577072
375.469,-2.011391720646412,3.7385583305073817,28.294239464915325
384.812,-2.0122918827012595,3.7343956007431296,28.38374111755619
394.203,-2.0098024257575746,3.7308751881299576,28.48063555715244
403.562,-2.010948668672646,3.7272239413116957,28.56685881842487
412.937,-2.0102766320602172,3.7232051044001016,28.66740246833326
422.297,-2.0124019133687305,3.7193466138793245,28.74918322724419
431.672,-2.012783163055834,3.715719181776731,28.83272883744122
441.062,-2.0128437211231245,3.711750110286255,28.913065887537513
450.39,-2.012068081926135,3.70798295172836,28.99584158958729
459.812,-2.0149964334124464,3.7042262236286407,29.064467959077277
469.156,-2.0119170347679907,3.7004844192719224,29.130391567767333
478.531,-2.0128916792646803,3.6968796105709734,29.198914856172934
487.859,-2.0124047969870738,3.693358069232821,29.26402849978191
497.25,-2.0134875734994813,3.689703655600842,29.306843808631697
506.578,-2.0110644450843753,3.68613833487734,29.353363936272594
515.937,-2.0102483431053257,3.682409426742365,29.407062493120335
525.406,-2.012706301137858,3.679000321079914,29.449701098476076
534.765,-2.0140602521678805,3.675315607645274,29.490212429821376
544.094,-2.010514218971434,3.671746727140317,29.541077379475492
553.469,-2.0119707349894034,3.668513507415436,29.570944172766655
562.859,-2.0119544386821104,3.6652655667808647,29.60980794140153
572.203,-2.0130353364271363,3.661900851251547,29.645008356305926
581.594,-2.013017175983582,3.658479858633066,29.672829144663158
590.906,-2.01520202941992,3.65526846120534,29.700344587063196
600.265,-2.0106883728585583,3.651833174445912,29.73272903314871
609.656,-2.0128255013660663,3.648828279805248,29.756164662273363
619.031,-2.012986674686134,3.6455835910183523,29.783622089114363
628.437,-2.0114224377651064,3.642330445627489,29.80666754319083
637.797,-2.0114721816847383,3.6393559701747713,29.832693826502666
647.172,-2.0155932092958113,3.636066999440165,29.854097744770396
656.547,-2.0099280036255927,3.633134172782449,29.87684008430698
665.984,-2.011195634264084,3.6298882414633735,29.897237095304515
675.375,-2.0125334443421217,3.6268086405159585,29.913240423993038
684.812,-2.010326308377015,3.6238799372561874,29.940078891004486
694.172,-2.0108340974114127,3.6207667025216828,29.969156651318695
703.5,-2.0131620978574554,3.6179741998811124,29.99841154750516
712.89,-2.012061462806863,3.6149042079126423,30.026440717930715
722.312,-2.0142573671467985,3.6119308876271914,30.057592373047406
731.656,-2.0114462831524325,3.6089828777368735,30.072246119135368
741.047,-2.0129844623934297,3.6060978898481033,30.10376098653008
750.39,-2.0148164327754694,3.6031845136812177,30.136551907429848
759.734,-2.010486034079751,3.6002170184854774,30.16958922945593
769.109,-2.013372371804513,3.597311521973441,30.19845780090481
778.484,-2.0126340481183735,3.5945819667251926,30.233563417810622
787.828,-2.011922129191089,3.591617578141012,30.272298746104013
797.219,-2.0132187760567084,3.5888402399827695,30.300857006294105
806.625,-2.013018262423045,3.5859683378435068,30.343947185515027
816.0,-2.0097197939051004,3.583415289583272,30.378470946379704
825.359,-2.013905914387909,3.580514485413503,30.427146013307816
834.687,-2.0116793277523235,3.5778721217309153,30.47190126424874
844.047,-2.012965671980683,3.5750851348937926,30.514626797994335
853.406,-2.013915327811972,3.572616182210787,30.552314619410215
862.781,-2.0120255028773335,3.570008769516177,30.590557221798644
872.172,-2.012829467034833,3.567040398662813,30.634803624299423
881.531,-2.011125223431575,3.564597183451654,30.676879892880255
890.875,-2.014181936780738,3.5616957435494476,30.72693976415374
900.312,-2.0083026521053067,3.5591687230088707,30.76899590068142
909.656,-2.0143092193621,3.556686442520456,30.81909967341992
919.031,-2.0127666279810494,3.5542602221729314,30.861644447194916
928.39,-2.013156952318882,3.5515505942953483,30.917254914200512
937.781,-2.0099592767982197,3.549006268374245,30.952494086868235
947.125,-2.0113866888637144,3.5466572673235226,31.005707652527274
956.5,-2.015012653840033,3.544442492604859,31.043927297494715
965.844,-2.009966450695005,3.5417270663904223,31.094127272858053
975.234,-2.0137276792871575,3.5393635860633883,31.1562182227271
984.578,-2.0121171208733792,3.5367306149328424,31.195994315517662
993.937,-2.012680497503698,3.534893258578967,31.243409105218213
1003.359,-2.011229714477855,3.5323411522592805,31.282789622496065
1012.703,-2.013451466561462,3.5296988185857203,31.335282387014825
1022.078,-2.0121353383074996,3.5275736851764035,31.393225950454514
1031.453,-2.013132198168778,3.5254129997232164,31.449757372219363
1040.812,-2.0134952286078533,3.5232197696629552,31.49768724629073
1050.172,-2.0132724489161475,3.520821641395684,31.541339385965962
1059.531,-2.011204650222363,3.518741678259463,31.599818371733598
1068.922,-2.014097898132667,3.516417578703198,31.646312309551483
1078.328,-2.0132466132160833,3.514225114840348,31.697998300272562
1087.703,-2.011629648124784,3.5117322062893375,31.754528673301426
1097.031,-2.01438489558371,3.5098914085408173,31.784165937453754
1106.375,-2.0138453678410104,3.507777694680489,31.8448459598624
1115.765,-2.013019828296795,3.505873866561985,31.886226335662457
1125.109,-2.014700159707102,3.5036789767748333,31.934592707942453
1134.484,-2.013438542880072,3.501858861228063,31.976293675734606
1143.875,-2.011487321039768,3.499633646183502,32.0328877310145
